cleaned_name,AmountUSDMillions,AmountUSDMillions_top95_winsorized,AmountUSDMillions_top99_winsorized,original_MinMax_Scaled_Value,winsorized_95_MinMax_Scaled_Value,winsorized_99_MinMax_Scaled_Value
capital advisors ohio,0.0032984745841858174,0.0032984745841858174,0.0032984745841858174,6.596492374486878e-08,2.4271716993314152e-05,1.6666229691614958e-06
capital advisors oklahoma,0.05430319439255438,0.05430319439255438,0.05430319439255438,1.0860152254396098e-06,0.000399598039470953,2.743849028882637e-05
capital asset management,0.25730248910268866,0.25730248910268866,0.25730248910268866,5.145825623200434e-06,0.0018934005549120462,0.00013001077985165906
capital directions,0.0001345554549528737,0.0001345554549528737,0.0001345554549528737,2.689276423651638e-09,9.895161332122664e-07,6.794535040193909e-08
capital dynamics,0.1240881203522047,0.1240881203522047,0.1240881203522047,2.4816534143431984e-06,0.0009131214883442555,6.269969473229553e-05
capital financial services,0.03506769789991094,0.03506769789991094,0.03506769789991094,7.013219250099946e-07,0.0002580505868677366,1.771910225378126e-05
capital fund management,0.18065189422194572,0.18065189422194572,0.18065189422194572,3.6128799913658938e-06,0.0013293549920621484,9.128046295820611e-05
capital insight partners,0.05482890980057037,0.05482890980057037,0.05482890980057037,1.0965290791097618e-06,0.0004034665997042375,2.77041258573423e-05
capital investment advisors,0.44466963796649783,0.44466963796649783,0.44466963796649783,8.893006618298333e-06,0.003272171445143179,0.00022468439669975524
capital investment trust,0.4185710584487506,0.4185710584487506,0.4185710584487506,8.371057590621989e-06,0.0030801209072892468,0.00021149720282651792
capital one financial,2.337156850638313,2.337156850638313,2.337156850638313,4.6741114783429166e-05,0.017198338837822937,0.0011809278489211719
capital wealth advisors,0.10273150455170114,0.10273150455170114,0.10273150455170114,2.0545395615011325e-06,0.0007559654428040217,5.1908539112275253e-05
capital wealth planning,0.1691703438780754,0.1691703438780754,0.1691703438780754,3.3832589104896355e-06,0.0012448661823383142,8.547901961731496e-05
capstone financial advisors,0.028543915824549373,0.028543915824549373,0.028543915824549373,5.708519234265046e-07,0.00021004430148492283,1.44227397465405e-05
capstone investment advisors,0.10573537005638893,0.10573537005638893,0.10573537005638893,2.114614274700605e-06,0.0007780698636758117,5.342634420019243e-05
captor,0.05247704706401105,0.05247704706401105,0.05247704706401105,1.0494938576050584e-06,0.00038616004464028493,2.6515767316634744e-05
captrust financial,0.5338159119288968,0.5338159119288968,0.5338159119288968,1.0675855029032807e-05,0.003928168444922825,0.00026972857992894114
cardamo asset management,15.132235716200261,15.132235716200261,15.132235716200261,0.00030263163052513187,0.11135295657645007,0.007646076096119399
cardiff park advisors,0.017932368861683336,0.017932368861683336,0.017932368861683336,3.586301580371882e-07,0.0001319575496640101,9.060895168021605e-06
cardinal capital management can,0.18982920566292888,0.18982920566292888,0.18982920566292888,3.796418286239254e-06,0.001396887694257505,9.591761131813993e-05
cardinal partners investimentos,0.004425498966830593,0.004425498966830593,0.004425498966830593,8.850443706546758e-08,3.256510471252854e-05,2.2360903236470457e-06
caresource,0.262600160216181,0.262600160216181,0.262600160216181,5.251774465540917e-06,0.0019323843082625911,0.00013268760814427806
carmel capital partners,0.006240681333675364,0.006240681333675364,0.006240681333675364,1.2480651514544924e-07,4.5922412132974813e-05,3.153272876459407e-06
carmichael hill associates,0.00014349947979424261,0.00014349947979424261,0.00014349947979424261,2.8681491882130597e-09,1.055332158954042e-06,7.246462278264387e-08
carmignac gestion,0.9069051612080534,0.9069051612080534,0.9069051612080534,1.8137317472432535e-05,0.0066736048753943756,0.00045824459701405393
carne,5.210773561764365,5.210773561764365,5.210773561764365,0.00010421096471402792,0.038344303298552464,0.0026329203093240477
carnegie,3.9213210926920383,3.9213210926920383,3.9213210926920383,7.842303008680058e-05,0.028855662736562322,0.0019813806464692814
carnegie investmentunsel,0.02633100735584571,0.02633100735584571,0.02633100735584571,5.265956671505186e-07,0.00019376026344572367,1.330459256996026e-05
carolina wealth advisors,0.6942307707914683,0.6942307707914683,0.6942307707914683,1.3884013524832206e-05,0.005108606633268287,0.00035078363668136834
carolinas wealthnsulting,0.0007029238665293991,0.0007029238665293991,0.0007029238665293991,1.4056153290746416e-08,5.1719452599864016e-06,3.5513279789450513e-07
carr riggs ingram cri,0.019989072026713798,0.019989072026713798,0.019989072026713798,3.997624432819281e-07,0.00014709212619455988,1.0100114308607945e-05
carroll financial associates,0.024486378507696114,0.024486378507696114,0.024486378507696114,4.897046849014387e-07,0.00018018626942098721,1.2372531182168112e-05
carson wealth,0.10687799953755452,0.10687799953755452,0.10687799953755452,2.1374658765007394e-06,0.0007864780839882003,5.4003696560812696e-05
cary street partners,0.008149476601524682,0.008149476601524682,0.008149476601524682,1.629807703155311e-07,5.996858493690928e-05,4.1177565275458595e-06
catalise investimentos,0.01632770395423562,0.01632770395423562,0.01632770395423562,3.2653824714912084e-07,0.00012014936836659114,8.250083712873104e-06
catalyst capital advisors,0.41427298901735515,0.41427298901735515,0.41427298901735515,8.285099917750302e-06,0.0030484928815006506,0.00020932545724036813
caterpillar financial,2.381019170000099,2.381019170000099,2.381019170000099,4.7618323250922405e-05,0.017521106673490917,0.001203090775786996
cathay financial,53.116680579381146,53.116680579381146,53.116680579381146,0.0010622876895716063,0.3908675202367564,0.026839007199417148
catholic ladies oflumbia,0.03827621583648055,0.03827621583648055,0.03827621583648055,7.654895099214958e-07,0.00028166097512711153,1.9340314934974534e-05
catholic order of foresters,0.003770397344234597,0.003770397344234597,0.003770397344234597,7.540297096036176e-08,2.774443549246654e-05,1.9050779749492477e-06
causeway capital,15.300546120348992,15.300546120348992,15.300546120348992,0.00030599769310081737,0.11259149538739172,0.007731120645340284
cboe vest financial,1.138471114761382,1.138471114761382,1.138471114761382,2.2768436350680885e-05,0.008377619681960147,0.0005752511613702586
ccb financial,1.1726920238904603,1.1726920238904603,1.1726920238904603,2.3452824948687796e-05,0.008629439670845786,0.000592542438196138
ccm investment advisers,0.485366674542209,0.485366674542209,0.485366674542209,9.706912166512418e-06,0.0035716470452658456,0.0002452479569128767
cdc,20.5,20.5,20.5,0.0004099822756749913,0.1508525016408035,0.010358321344109668
cedar wealth management,0.003124106073463996,0.003124106073463996,0.003124106073463996,6.247770427506054e-08,2.298859864405138e-05,1.5785173557999453e-06
celina fonder,0.0009979237775405473,0.0009979237775405473,0.0009979237775405473,1.9955896478385124e-08,7.342748906139918e-06,5.041915241154626e-07
cem insurancempany,0.0007013619837751068,0.0007013619837751068,0.0007013619837751068,1.4024916985935537e-08,5.160451897950255e-06,3.543436035755533e-07
centene,0.0903077407086644,0.0903077407086644,0.0903077407086644,1.8060750252016005e-06,0.0006645432055668206,4.563101039382401e-05
center for asset management,0.017021171256923005,0.017021171256923005,0.017021171256923005,3.4040699368825277e-07,0.0001252523575302222,8.60048162472386e-06
center for financial planning,0.005123533960480953,0.005123533960480953,0.005123533960480953,1.0246453347501026e-07,3.77017059547631e-05,2.588796216521857e-06
centerbook partners,0.00958416863740842,0.00958416863740842,0.00958416863740842,1.9167337071684014e-07,7.052599389316533e-05,4.842683415337703e-06
centiva capital,0.06862881283904927,0.06862881283904927,0.06862881283904927,1.3725152096217262e-06,0.0005050153755320476,3.4676995651905226e-05
central ailos,2.8894720735770187,2.8894720735770187,2.8894720735770187,5.778694175602999e-05,0.021262638029208542,0.0014600038775257245
central bancompany,0.26595402303559335,0.26595402303559335,0.26595402303559335,5.318848822456079e-06,0.001957064239900957,0.00013438226126491086
central bancshares,0.00455598802380166,0.00455598802380166,0.00455598802380166,9.111410539481618e-08,3.352532914000378e-05,2.302024352410689e-06
central bank of belgium,2.2464694873004882,2.2464694873004882,2.2464694873004882,4.492744591748491e-05,0.016531001487384348,0.0011351049779340602
central bank of sri lanka,7.326748590727705,7.326748590727705,7.326748590727705,0.00014652863599586206,0.05391504124318129,0.003702088572634845
central huijin asset management,1.9993959273,1.9993959273,1.9993959273,3.998618831689045e-05,0.014712871498535233,0.0010102626686251657
central wealth securities investment,8.763247112938139,8.763247112938139,8.763247112938139,0.00017525736456196594,0.06448574351566673,0.0044279282490098095
century management financial advisors,0.018360502293407,0.018360502293407,0.018360502293407,3.6719245654281933e-07,0.00013510803744361767,9.277224128144325e-06
cerity partners,0.24013988034721284,0.24013988034721284,0.24013988034721284,4.802588285466455e-06,0.0017671067755810916,0.00012133878876206445
cfo administracao de recursos,0.04788495571700636,0.04788495571700636,0.04788495571700636,9.576560006082751e-07,0.00035236841193985645,2.419545716966343e-05
cg investimentos brazil,0.12088138000000001,0.12088138000000001,0.12088138000000001,2.4175213795822427e-06,0.0008895241807214389,6.107938023598738e-05
cgs cimb securities,136.16339905065436,135.8943319079846,136.16339905065436,0.0027231502636560043,0.9999999999999999,0.06880118281407571
chailease,0.1319239156772474,0.1319239156772474,0.1319239156772474,2.6383625466619023e-06,0.0009707824313723791,6.665899650318609e-05
chang hwammercial bank,81.44927439742199,81.44927439742199,81.44927439742199,0.001628915071909373,0.5993574067400285,0.04115501268761319
changan funds management,0.0002882873,0.0002882873,0.0002882873,5.763780420724497e-09,2.120776304153802e-06,1.4562358740132682e-07
changjiang securities,7.359988613312533,7.359988613312533,7.359988613312533,0.00014719340771097753,0.054159643222815926,0.0037188842232134074
changsheng fund management,0.03186642748109745,0.03186642748109745,0.03186642748109745,6.372992841880099e-07,0.00023449353061757013,1.610155162713332e-05
charles river,8.962690700473129,8.962690700473129,8.962690700473129,0.00017924606389019493,0.0659533807957557,0.004528703896734598
charles schwab,148.4862815704475,135.8943319079846,148.4862815704475,0.0029695972607043327,0.9999999999999999,0.07502773781700739
chawton global investors,0.07992178547856578,0.07992178547856578,0.07992178547856578,1.5983648994396326e-06,0.0005881165063010257,4.038315370166423e-05
checchi capital advisers,0.07462175016940277,0.07462175016940277,0.07462175016940277,1.4923687752296243e-06,0.0005491153556415645,3.7705130818870614e-05
check capital management,0.258555511388293,0.258555511388293,0.258555511388293,5.170884985652833e-06,0.0019026211181894324,0.0001306439119267789
chelverton asset management,7.34522562,7.34522562,7.34522562,0.00014689816060759286,0.054051007394414693,0.003711424719341586
chemistry wealth management,0.01560383944013328,0.01560383944013328,0.01560383944013328,3.120615826606109e-07,0.00011482269650032362,7.884326577358004e-06
chesnara,0.1708501826122703,0.1708501826122703,0.1708501826122703,3.4168542329235584e-06,0.001257227542165987,8.632781520209145e-05
chevy chase trust,2.8075422614175047,2.8075422614175047,2.8075422614175047,5.614841634259573e-05,0.020659744508478548,0.0014186060567665244
chiba bank,5.370132830304469,5.370132830304469,5.370132830304469,0.00010739801231595426,0.03951697375804335,0.002713441993207517
chibagin asset management,0.1456094391071921,0.1456094391071921,0.1456094391071921,2.912061183886355e-06,0.0010714895267047591,7.357407211504801e-05
chicago capital,0.04091016903201103,0.04091016903201103,0.04091016903201103,8.181662967334854e-07,0.00030104333758633,2.0671209262724203e-05
chicago partners investment,0.23648699803879145,0.23648699803879145,0.23648699803879145,4.729533797278692e-06,0.0017402264615941794,0.00011949304588688173
chief minister state ofbah,18.739432853950124,18.739432853950124,18.739432853950124,0.0003747724547950936,0.1378970889871409,0.00946873498688957
china banking,8.72993823007648,8.72993823007648,8.72993823007648,0.00017459121570084473,0.06424063481676051,0.004411097804437185
china bohai bank,10.513095,10.513095,10.513095,0.00021025280952909024,0.0773622768014831,0.005312098336491693
china capital,916.3985461900579,135.8943319079846,916.3985461900579,0.018327178679508727,0.9999999999999999,0.4630414955883591
china cinda,1.626253431159757,1.626253431159757,1.626253431159757,3.252366098230184e-05,0.0119670432425889,0.0008217197467546866
china development bank,172.47467658973721,135.8943319079846,172.47467658973721,0.003449344422702943,0.9999999999999999,0.08714868928917702
china development financial,0.3099956279159466,0.3099956279159466,0.3099956279159466,6.199642845325192e-06,0.0022811513765005013,0.00015663577822934164
china everbright,362.1806699788669,135.8943319079846,362.1806699788669,0.00724330028633524,0.9999999999999999,0.18300408678452212
china eximbank,348.17990559728474,135.8943319079846,348.17990559728474,0.006963297102609355,0.9999999999999999,0.17592972497307224
china fund management,0.03460283681795487,0.03460283681795487,0.03460283681795487,6.920251052514116e-07,0.0002546298328471465,1.7484215400735904e-05
china galaxy securities,1.059214844565368,1.059214844565368,1.059214844565368,2.1183379465192823e-05,0.007794399843919133,0.00053520423850866
china great wall asset management,4.4242e-06,4.4242e-06,4.4242e-06,8.676382534078872e-11,3.19246486522737e-08,2.1921132625658942e-09
china guangfa bank,233.0807539763789,135.8943319079846,233.0807539763789,0.004661413575421538,0.9999999999999999,0.11777196868453993
china investment,0.21577409495857316,0.21577409495857316,0.21577409495857316,4.315293642341423e-06,0.0015878072782295341,0.00010902714798578436
china jianyin investment,3.661712504046844,3.661712504046844,3.661712504046844,7.323108275006357e-05,0.02694529175078104,0.0018502045881212132
china life insurance,0.023183012596095096,0.023183012596095096,0.023183012596095096,4.636384934520521e-07,0.0001705952445848178,1.1713961279834402e-05
china merchants bank,1208.3459885749994,135.8943319079846,1208.3459885749994,0.024165875133535835,0.9999999999999999,0.6105578583431981
china minsheng banking,475.7387545922264,135.8943319079846,475.7387545922264,0.00951436380565152,0.9999999999999999,0.24038316661725947
